code,trade_date,label,position_20d,trailing_10,trailing_5,pct_chg_std_10d,pct_chg_std_5d,limit_up_count_20d,limit_up_count_60d,avg_amount_5d,pct_chg_score_day,turnover_rate,volume_ratio,circ_mv,pe,pb
300522.SZ,20260602,0,0.11312217194570132,-0.08314773570898304,-0.09590043923865299,3.7562835595971715,3.237749929194656,0,0,94993438.0,0.9812,1.8067,0.58,324935.4419,195.1043,5.1138
301606.SZ,20260602,0,0.26363125351320943,-0.11724650241426271,-0.08448895737031326,3.723362268219412,4.095027891773144,0,0,412169694.4,6.1486,4.2216,1.31,1176441.4226,41.986,8.776
000560.SZ,20260602,0,0.1351351351351347,-0.05762711864406789,-0.027972027972028024,1.5738724700877134,1.3987234285590557,0,0,249811218.39999998,0.0,4.6009,1.34,650085.2619,999.0,0.7055
603809.SH,20260602,0,0.08053691275167851,-0.08691834942932397,-0.06976744186046502,1.4282438721730963,1.1786458409547798,0,0,139876300.2,0.5803,0.9912,0.66,957100.3593,34.5345,2.5373
600149.SH,20260602,0,0.18749999999999956,-0.09722222222222232,-0.0233722871452422,3.4646971079879405,1.7856952277474452,0,0,127133977.59999998,1.2111,6.7366,1.23,222393.6,144.6164,8.712
300066.SZ,20260602,0,0.08965517241379302,-0.12944983818770228,-0.08658743633276733,2.207118062904656,2.9377966161053424,0,0,94403132.8,1.3183,1.1014,0.6,536977.4315,39.3831,2.1285
600018.SH,20260602,0,0.9047619047619025,0.015810276679841806,0.011811023622047223,0.9886450485892294,1.0322673808660232,0,0,254897231.39999998,0.1949,0.2587,1.3,11948813.2319,8.8214,0.8237
688141.SH,20260602,0,0.3059250302297462,-0.062322049984182226,-0.13837209302325582,5.521733746931302,4.872285316522422,0,0,1901675759.6,-7.0458,4.3931,1.01,4004259.7472,999.0,32.08
688387.SH,20260602,0,0.004410143329658119,-0.22761760242792106,-0.1829855537720707,3.6307138323475727,3.845569486877074,0,0,1251516702.9999998,-5.3903,3.6412,1.02,3079618.7844,999.0,8.8933
603356.SH,20260602,0,0.2953736654804266,-0.03088008234688633,-0.008947368421052704,4.348048984728668,4.336186705666628,0,0,125400182.99999999,4.3792,6.7756,1.33,251079.22,999.0,8.3127
601515.SH,20260602,0,0.06504065040650377,-0.10596026490066235,-0.044811320754717054,2.725676028235931,1.9471820042307293,0,0,86704617.99999999,0.9975,0.8289,0.66,779410.6218,999.0,1.5907
002478.SZ,20260602,0,0.03827751196172252,-0.07816377171215894,-0.022368421052631593,2.4016459591080443,2.6456035556371633,0,0,219261795.6,0.5413,3.0648,0.75,536983.8859,13.878,1.1024
002797.SZ,20260602,0,0.10434782608695659,-0.06631299734748008,-0.04087193460490457,1.358240108559602,1.3072202293416362,0,0,848331502.2,0.5714,1.9244,0.63,2958489.6,35.1611,1.6737
301018.SZ,20260602,0,0.3630584192439864,-0.043944188722669586,-0.2053918345388247,6.728897876948349,3.5393682461139866,0,0,1450021214.0000002,-7.2366,5.3583,1.07,2685403.4336,163.938,12.8215
601225.SH,20260602,0,0.9729064039408868,0.09758097580975811,0.12055253244035158,2.267389080771097,1.8518878199286262,0,0,1519031963.8,4.0016,0.8877,1.44,25953515.0,15.481,2.542
920873.BJ,20260602,0,0.06862745098039184,-0.08542141230068334,-0.06627906976744191,2.9278290258995656,3.086145888580123,0,0,35025732.800000004,-2.6667,2.9311,0.85,96204.5352,999.0,4.9618
301088.SZ,20260602,0,0.17679558011049742,-0.10778443113772451,-0.10778443113772451,2.3114548945631626,2.610000725670397,0,0,37250961.39999999,3.5441,1.1595,0.88,280120.0,43.5697,1.4103
920090.BJ,20260602,0,0.17605633802816903,-0.14807302231237318,0.0023866348448686736,3.713310509020219,3.9797549708493363,0,0,15914852.800000003,2.6895,2.4077,0.97,62551.7731,999.0,21.8076
688612.SH,20260602,0,0.5638166047087984,0.11103938024531956,-0.005489742848887591,4.923728881081898,4.98022167723486,0,0,359623409.4,5.0992,4.1617,1.07,869286.1559,25.8428,3.8454
000877.SZ,20260602,0,0.21311475409836184,-0.024390243902438935,-0.04139433551198246,2.142761978592116,1.6080443936657969,0,0,51094498.6,1.3825,0.1597,0.81,3128615.6854,999.0,0.4233
600117.SH,20260602,0,0.43589743589743557,0.012448132780082943,0.02092050209205021,2.2342966709011587,2.297910677463334,0,0,45123144.2,3.8298,0.8693,1.66,794248.0251,999.0,2.3076
600075.SH,20260602,0,0.11214953271028048,-0.14191419141914186,-0.022556390977443663,2.3670176392245157,2.841644017817855,0,0,118423091.39999999,3.1746,0.9712,0.72,888053.9694,999.0,1.0056
601000.SH,20260602,0,0.15942028985507284,-0.039999999999999925,-0.08085106382978724,1.5028654839672113,1.4631239449889404,0,0,213334886.20000002,-1.5945,1.0604,1.49,2560001.1612,12.8105,1.2346
002497.SZ,20260602,0,0.05114254624591973,-0.07619047619047614,-0.06655974338412185,2.6232367080383727,2.4195793571610746,0,0,987022804.4,1.615,3.3398,0.78,2466719.9677,42.4296,2.432
603589.SH,20260602,0,0.36490250696378895,0.03075489282385835,0.025974025974025983,2.1466709199129705,2.585114609761045,0,0,213236916.20000002,-0.6736,1.2001,0.71,1323040.2721,19.6493,1.233
688076.SH,20260602,0,0.19298245614035067,-0.029696578437701793,-0.03406169665809777,1.4037761488570746,1.3204741406025338,0,0,59560833.400000006,0.7373,0.4843,0.64,950052.0024,28.58,3.0491
600758.SH,20260602,0,0.7294117647058824,0.09787234042553195,0.10021321961620466,6.974369992622989,7.544133606080953,3,3,819496875.2,10.0213,15.6764,1.25,681503.5913,999.0,1.2784
601699.SH,20260602,0,1.0,0.1413748378728925,0.18120805369127524,4.021757503629477,3.705491221417209,1,1,694549745.4,10.0,2.2353,1.65,5264880.192,47.2121,1.1358
000561.SZ,20260602,0,0.07142857142857169,-0.12606837606837606,-0.07045454545454555,2.1488081062765936,2.3897806619018405,0,0,87784337.6,0.9877,1.0072,0.72,634970.3405,999.0,2.4322
002580.SZ,20260602,0,0.2895500725689406,0.009829867674858273,0.10417527904092605,4.867896833181657,4.654404791420704,1,1,1535041922.0,10.0082,12.2421,0.79,1208196.9348,65.2076,5.0255
688543.SH,20260602,0,0.02058319039451132,-0.2756666666666666,-0.08812421317666796,2.1690586338086852,2.3632087922991487,0,0,213073347.20000002,0.4855,3.1718,0.94,604765.1658,44.168,4.8223
300553.SZ,20260602,0,0.6216030271757826,-0.04582548650345264,-0.08240265620283738,4.068363116401976,2.405089355845225,0,0,245789798.99999997,-1.7771,4.1159,0.73,516164.0624,356.2887,8.0011
688182.SH,20260602,0,0.2532314923619272,-0.07226936764303316,-0.10886142519063902,8.610227044486109,2.759570224944457,0,0,378444020.0,-3.1714,2.3621,0.83,1355600.0,112.6261,5.9975
002454.SZ,20260602,0,0.02286902286902275,-0.4144144144144145,-0.09442724458204343,1.8742607902850659,1.81995725070673,0,0,96588889.6,0.6885,1.6455,0.83,513252.0561,20.7829,1.3003
300826.SZ,20260602,0,0.721991701244814,0.053261520047875655,0.06666666666666665,3.304792475844739,4.405919874623232,0,0,107807308.2,10.1377,11.6687,5.71,298460.1629,254.9751,2.067
002886.SZ,20260602,0,0.573529411764706,0.050142247510668536,0.02820334261838453,4.3856124594063255,5.586867737614701,1,1,1256260208.0,3.1436,15.546,0.82,617407.8183,120.6948,4.2412
002757.SZ,20260602,0,0.08980827447023218,-0.20547945205479445,-0.1282991202346041,4.64314157101633,3.5273873109711102,0,0,392266782.8,1.6239,5.202,0.83,670722.5595,58.5418,3.5137
688639.SH,20260602,0,0.06788990825688093,-0.1095579901775594,-0.07350628930817615,1.3527911490322517,1.2681710537620703,0,0,114641358.0,0.4261,1.978,1.12,589522.6884,44.5218,2.226
301173.SZ,20260602,0,0.21035242290748865,-0.06792452830188689,-0.04853620955315874,2.110872564817687,2.3019699273448384,0,0,32014038.2,2.1224,2.8626,1.09,114220.1816,18.8065,2.1459
002852.SZ,20260602,0,0.3219178082191775,-0.04161849710982668,-0.001204819277108582,1.8426876145728008,2.1754382743713965,0,0,48407081.400000006,4.1457,2.4786,1.38,236928.9958,12.2085,1.2863
301318.SZ,20260602,0,0.20099255583126602,-0.09090909090909083,-0.053941908713692976,2.598926928349468,2.668051585408348,0,0,42676947.6,2.7953,1.6993,0.88,212453.1246,36.1209,1.6328
300229.SZ,20260602,0,0.238356164383562,-0.09057591623036654,-0.0590465872156013,2.7591992774897576,3.0553011098744425,0,0,439069226.6,4.828,3.7368,1.4,1516453.5147,999.0,4.0265
000088.SZ,20260602,0,0.39393939393939353,-0.004424778761061843,0.004464285714285587,0.8185778411366875,0.8343835027132307,0,0,111177966.99999999,0.6711,0.8526,1.17,1423298.5695,16.1638,1.271
002148.SZ,20260602,0,0.12290502793296125,-0.13188220230473746,-0.06094182825484762,2.531508409545582,2.4405284435957713,0,0,79052515.0,2.2624,2.4405,0.94,304637.3403,999.0,3.1071
300649.SZ,20260602,0,1.0,0.11473962930273607,0.1694444444444445,7.154671197120102,8.976241143685925,0,0,130398729.20000002,20.0,5.3738,0.98,268043.8731,999.0,7.5724
603338.SH,20260602,0,0.05828571428571406,-0.07725947521865895,-0.08740313570012614,1.4407840478364549,0.49131467960971814,0,0,281835681.4,-0.9583,1.119,1.02,2564145.6593,13.5012,2.165
688556.SH,20260602,0,0.024282560706402025,-0.20752089136490237,-0.14371708051166276,3.181007661480871,3.629362104502663,0,0,605690235.8000001,-4.6102,5.3115,0.93,945420.7369,999.0,2.4279
601001.SH,20260602,0,1.0,0.09189189189189184,0.16695551704217215,4.022930677304792,3.9589688988927407,1,1,459595706.00000006,10.0218,2.2513,1.61,3380874.0,18.4598,1.7295
300141.SZ,20260602,0,0.09338521400778217,-0.10559006211180133,-0.05805396565821752,3.1666144432816576,2.5509406301205835,0,0,61630071.0,1.5873,2.0606,0.97,293320.8115,999.0,4.7949
002809.SZ,20260602,0,0.18604651162790664,-0.16982836495031628,-0.037696335078534204,4.184905267075947,2.541231158788984,0,0,82765255.0,3.7246,5.8004,1.03,156202.691,999.0,1.2144
300434.SZ,20260602,0,0.1466666666666667,-0.11052166224580018,-0.05981308411214947,1.645413114965357,1.9218278740823798,0,0,87788231.99999999,1.925,2.4293,0.95,344167.8017,30.7054,1.5149
600399.SH,20260602,0,0.056074766355139805,-0.0890151515151516,-0.04940711462450598,1.5156524028945422,1.2436505094277894,0,0,189286139.79999998,0.2083,1.6347,0.83,948580.1,999.0,1.7673
300941.SZ,20260602,0,0.32608695652173875,-0.04443162146566648,-0.001808318264014508,2.924143777056799,3.4575671512784822,0,0,63805098.199999996,6.4952,5.1586,1.94,204977.4643,103.4901,2.6245
002775.SZ,20260602,0,0.3137254901960786,0.005050505050504972,-0.061320754716981174,2.507297978382306,2.5727548794239996,0,0,114556219.6,-1.7284,2.5628,0.49,227564.4266,999.0,62.1893
600699.SH,20260602,0,0.04395604395604399,-0.15389589395408987,-0.18877867327960307,4.204058492992218,2.917517866680511,0,0,2202499201.6000004,-0.1907,2.8107,0.43,3546175.3863,30.3811,2.3156
603718.SH,20260602,0,0.45454545454545425,-0.03794037940379402,0.08231707317073167,2.8300709448527965,2.2534065625181796,0,0,58059813.599999994,-0.2809,3.0395,1.2,230387.7935,999.0,2.611
002208.SZ,20260602,0,0.32568467801628426,-0.24474605954465845,-0.14603960396039606,5.591788271930546,2.4588298000471687,1,1,1585978064.2,1.1137,7.795,0.61,1385299.6606,999.0,2.3396
603278.SH,20260602,0,0.19650067294750997,-0.28060925600468667,-0.07946026986506749,5.074200013095661,5.437839116193123,0,0,527130878.40000004,0.7383,6.9591,0.54,419680.5334,999.0,2.1676
920199.BJ,20260602,0,0.11144353029169797,-0.20869565217391306,-0.20350109409190364,7.277279544232171,7.743676630903436,0,0,54332946.8,4.7267,3.9738,0.77,96637.3717,436.9061,3.2955
300335.SZ,20260602,0,0.2937499999999999,-0.06110283159463492,0.03789126853377267,3.1244549546440896,2.0719981442076634,0,0,124521702.0,0.8,6.1987,1.26,242020.3836,68.361,1.5959
002906.SZ,20260602,0,0.1929411764705883,-0.0714285714285714,-0.09076779608330743,2.452097392539701,2.177728042708731,0,0,341673640.40000004,1.0363,1.7381,0.79,1534491.8053,19.644,2.227
000680.SZ,20260602,0,0.2660550458715597,-0.01660839160839156,-0.03267411865864156,2.0016385515122352,2.6996332976165487,0,0,225657319.60000005,4.5539,2.2765,1.71,1479013.3733,13.9364,2.607
688579.SH,20260602,0,0.17977528089887562,-0.08064516129032262,-0.08341708542713566,2.9842383306297773,2.9015997259442936,0,0,36502921.6,3.4014,0.8505,0.82,364809.12,60.6753,2.6321
688038.SH,20260602,0,0.12609970674486795,-0.0928988326848249,-0.03417918177110302,3.187109560730538,3.573950051693504,0,0,56050289.400000006,0.3228,1.7702,0.63,217036.391,999.0,3.6638
002642.SZ,20260602,0,0.47752808988764067,-0.020361990950226172,-0.023675310033821728,2.8360728325626616,1.796394338668434,0,0,268163718.2,-0.9153,2.9552,0.61,572928.5511,286.2387,4.8217
300692.SZ,20260602,0,0.1278195488721804,-0.02270011947431294,-0.056516724336793556,3.140192463353162,2.1323810394955216,0,0,85473814.4,0.615,1.4285,0.65,419717.4695,67.3302,1.5175
600329.SH,20260602,0,0.2667844522968205,-0.05670588235294105,0.0035043804755945374,2.2792884733837444,2.5667739724408927,0,0,187707400.39999998,-1.5472,0.922,1.13,2273461.2282,14.4875,4.1042
603138.SH,20260602,0,0.29344262295081985,-0.07527443805541023,0.012013729977116805,4.608682902565547,5.5253269818174555,1,1,218062478.19999996,10.0124,7.0851,1.87,510078.5017,999.0,6.4265
300578.SZ,20260602,0,0.22601626016260176,-0.11329588014981262,-0.05252626313156561,3.782522810360831,4.094576557056908,0,0,125102608.8,6.9452,5.3074,1.82,375421.3218,999.0,3.257
603317.SH,20260602,0,0.15770609318996393,-0.05797101449275366,-0.025423728813559365,1.40063042962803,1.2385180005151317,0,0,163073031.00000003,0.9453,1.2841,1.33,1591748.617,27.9396,3.8118
600037.SH,20260602,0,0.16822429906542122,-0.06329113924050633,-0.0326797385620915,1.881408104293165,1.1638813228160334,0,0,141454368.6,1.3699,1.4071,1.04,1029915.6342,300.1521,0.8062
300217.SZ,20260602,0,0.14516129032258038,-0.058394160583941646,-0.07027027027027022,2.1583233177862855,2.369268033465188,0,0,316974680.8,1.1765,2.9777,0.59,640569.721,48.9415,1.7957
920779.BJ,20260602,0,0.24204702627939154,-0.08860353130016041,-0.029401709401709386,2.819448408980026,3.112382082328582,0,0,17897347.799999997,3.9165,3.5228,1.06,56874.2605,36.196,5.1183
300756.SZ,20260602,0,0.014084507042253449,-0.3435532994923858,-0.3291139240506329,3.3331792480453255,2.963526096662555,0,0,155041744.6,0.3414,2.166,1.03,620722.9678,88.4884,4.8729
002335.SZ,20260602,0,0.0014442518775273588,-0.43631796690307334,-0.40222500783453463,2.8366244756047636,2.0607717822214084,0,0,1300756013.0,-2.3297,3.6786,0.99,2516887.8118,68.2111,4.5759
603385.SH,20260602,0,0.32258064516129054,-0.05633802816901401,-0.008223684210526327,2.495143363837036,2.8329941790268474,0,0,28364162.8,4.8696,1.1321,0.91,229540.9757,999.0,0.6525
600276.SH,20260602,0,0.13777777777777817,-0.06217814228495133,-0.005259963584867466,2.5464931590129987,3.3200685296541694,0,0,4849882397.6,-2.0323,1.484,0.99,31365554.1813,42.3225,5.2384
300946.SZ,20260602,0,0.03937728937728935,-0.14368136981202306,-0.14447750092971368,2.3994556492879795,2.018870322333755,0,0,99688866.39999999,-2.9939,1.5999,0.55,348775.5843,194.785,6.007
002408.SZ,20260602,0,0.08620689655172434,-0.10499139414802061,-0.044117647058823595,1.5981431420558048,1.7013551615109646,0,0,174433293.8,1.9608,1.0711,0.86,1430570.3485,999.0,1.3489
300841.SZ,20260602,0,0.09999999999999981,-0.10919540229885061,-0.04851485148514856,1.5284196767903768,2.007051259335446,0,0,122821679.19999999,0.6494,1.7991,0.81,571401.5522,28.3948,1.7841
600032.SH,20260602,0,0.5062499999999999,-0.04817127564674406,0.0745216515609266,5.200320442251612,5.242796520789263,1,1,833787989.0,0.5655,3.3731,0.98,2565788.5707,50.7143,1.9965
003020.SZ,20260602,0,0.10040705563093648,-0.20226308345120225,-0.15778994524639112,1.7538008542591146,1.7261938215623414,0,0,42132396.400000006,2.5455,1.8159,1.51,285183.6475,23.3752,2.1604
002460.SZ,20260602,0,0.00274348422496581,-0.11992945326278659,-0.06977363515312907,1.584259803820068,0.8703438203376871,0,0,3420858611.5999994,-2.2664,3.5039,0.91,8461569.2135,90.8102,3.1528
600103.SH,20260602,0,0.03424657534246564,-0.189010989010989,-0.10218978102189791,2.55568344027581,2.1500929045973804,0,0,335278678.4,-0.5391,3.5894,0.88,816349.4183,151.2072,2.0893
000623.SZ,20260602,0,0.19111111111111098,-0.0219471018570625,-0.0040114613180516345,1.0240296478129916,1.2987997305204524,0,0,193183619.0,0.7536,0.9451,1.07,2069899.711,8.6775,0.66
301023.SZ,20260602,0,0.021582733812949437,-0.17062634989200864,-0.23015236567762642,5.635868372983882,5.467276465883173,0,0,237824440.0,-0.2597,5.3137,0.37,165647.0938,41.8589,3.6051
300106.SZ,20260602,0,0.5918367346938775,-0.019872249822569188,-0.01074498567335247,3.132225166060065,3.77355165996174,0,0,224061789.99999997,-5.5404,9.0529,1.39,291849.9201,999.0,7.746
301193.SZ,20260602,0,0.08093278463648833,-0.15865384615384615,-0.1063829787234043,2.5593809792408786,3.103837558249465,0,0,190206714.2,-0.2849,3.143,0.57,380586.5007,999.0,2.4548
300339.SZ,20260602,0,0.537037037037037,0.009841198836949117,0.01849763140085714,5.1331058354957,6.739373791206421,0,0,2083214953.3999999,12.2576,9.9831,1.98,3511254.6243,370.8065,10.0155
601615.SH,20260602,0,0.25427350427350454,-0.0006180469715697523,-0.07758128921848262,3.999213962018036,4.526234036812503,0,0,3146220057.0,-2.1779,4.6818,0.55,3656840.1736,55.4173,1.3862
002922.SZ,20260602,0,0.3008678881388624,-0.03058603782395508,-0.026038001407459488,5.115096321517318,5.331872181888835,0,0,1754466391.9999998,-2.3977,7.9597,0.71,1565304.2367,87.6222,4.6344
688131.SH,20260602,0,0.8863463005339439,0.09240189256888387,0.0642624728850325,3.696418405213349,4.117282555084118,0,0,548555220.4,5.7524,4.2558,1.38,1665016.3686,69.4316,5.3444
301365.SZ,20260602,0,0.1984536082474221,-0.07629960871995534,-0.06796390298928379,2.706345419287789,3.127974239407991,0,0,104650296.99999999,3.249,2.5193,1.02,400026.5017,94.5501,3.4955
001270.SZ,20260602,0,0.009439359267734908,-0.09275862068965512,-0.08321137361488606,5.725696759137704,7.317165665091915,0,0,2204419120.0,-9.7737,5.6111,0.73,2694186.8327,231.5298,17.8485
603168.SH,20260602,0,0.31200000000000044,-0.06896551724137923,-0.023026315789473673,1.9145487333834048,1.8371547462312479,0,0,41017954.00000001,2.7682,2.0939,1.17,221273.319,999.0,1.6771
600623.SH,20260602,0,0.16733067729083664,-0.08119218910585824,-0.020810514786418488,3.3705930988625723,1.639377922749968,0,0,155407718.8,2.2883,0.9469,0.9,1677175.0513,34.2125,0.8418
688630.SH,20260602,0,0.7812316715542521,0.28936686772125486,0.10785528031290736,6.671164793767278,7.007877549158518,0,0,3065444656.6000004,1.4597,7.6396,1.06,4477735.1961,154.4403,19.2453
001400.SZ,20260602,0,0.008920383493122196,-0.40405458527545346,-0.3757647058823529,2.904296870431809,2.9293430419805735,0,0,211512335.00000003,-3.6324,4.6325,1.61,490608.678,109.8393,7.0795
301059.SZ,20260602,0,0.1363636363636366,-0.07860824742268036,-0.041554959785522705,2.3842715903394898,2.403698239463515,0,0,48114762.39999999,1.707,1.4866,0.89,295309.9406,43.272,5.4276
920091.BJ,20260602,0,0.06583427922815002,-0.181368670886076,-0.06884139482564688,2.510402125477112,2.3603590562454686,0,0,38536123.99999999,-1.1228,4.297,0.63,60016.3278,66.6058,5.631
301358.SZ,20260602,0,0.02769110764430553,-0.08703584460184599,-0.03109339407744882,2.487778775856085,1.7764706351640038,0,0,2076587391.2,-3.7779,3.1856,0.94,6464793.6804,56.1728,3.8288
600820.SH,20260602,0,0.47916666666666713,0.010489510489510634,-0.0034482758620688614,1.7910909887830935,1.5434708316000014,0,0,111739015.19999999,0.5217,0.594,0.8,1817287.5423,8.2083,0.5655
600796.SH,20260602,0,0.2727272727272728,-0.03979238754325265,0.012773722627737127,1.916860550196597,1.984466041634374,0,0,38077184.4,3.7383,3.2933,1.63,172870.2284,28.9097,1.3835
601002.SH,20260602,0,0.12987012987012997,-0.07526881720430101,-0.01526717557251911,2.313595579525514,2.52862938810732,0,0,110628051.20000002,0.5848,1.7286,0.75,492491.4115,20.3328,1.1412
600332.SH,20260602,0,0.26666666666666655,-0.01764705882352946,0.010237319683573887,0.701795249057729,0.6543125754561041,0,0,212475222.0,0.8829,0.8955,1.42,3052189.2503,11.8319,0.8922
920019.BJ,20260602,0,0.43866171003717497,-0.0028522532800913103,-0.019629837352776125,3.3268266543359304,3.4530100187517556,0,0,54696666.00000001,0.4598,1.0774,0.48,292852.3442,91.1112,3.9304
301566.SZ,20260602,0,0.622707423580786,0.13059294288832302,-0.08507506623491323,5.57599711568254,4.207513353324027,0,0,1049963874.6000003,-4.1628,13.3032,0.83,656057.6936,78.1216,8.2283
301373.SZ,20260602,0,0.6286334056399131,0.16099173553718993,0.06198971877834891,8.755298205452513,8.659396623645323,0,0,1163332429.0,1.3564,28.2451,1.43,572920.9607,111.029,9.1403
300898.SZ,20260602,0,0.3652392947103274,-0.053541315345699836,-0.0008900756564307333,2.354592813120774,2.868943355592787,0,0,112985678.4,3.8871,4.5458,1.15,257569.1329,25.7731,2.8836
920367.BJ,20260602,0,0.2583518930957685,-0.07341490545050056,-0.01826753093694744,2.64979674029915,3.210730629996855,0,0,20544028.2,-0.1797,2.1398,0.76,69959.6349,80.8902,2.4378
920748.BJ,20260602,0,0.1581632653061225,-0.13194444444444442,-0.038461538461538436,2.5217968456836486,3.129257429742718,0,0,23396570.0,2.3132,2.0437,0.92,105903.5978,999.0,10.656
603767.SH,20260602,0,0.045569620253164494,-0.20741394527802293,-0.2157205240174671,6.295422633914264,5.40916728696756,1,1,378380051.6000001,0.2232,3.3667,0.47,554302.174,999.0,4.0559
603700.SH,20260602,0,0.2588832487309643,-0.04493464052287588,-0.02011735121542335,1.9819949976980265,2.1850912993282456,0,0,62690122.6,3.4513,3.1167,1.29,233755.5008,25.041,1.4231
600509.SH,20260602,0,0.547826086956522,0.021897810218978186,-0.0020366598778003286,2.9487928434530626,1.054027503246476,0,0,823244786.6,0.616,6.1855,1.01,1346909.4589,58.5396,1.733
600704.SH,20260602,0,0.3947368421052633,0.012145748987854255,0.018329938900203624,1.031736741421958,0.9342018227342526,0,0,270028874.4,0.6036,1.0226,1.03,2585589.945,7.1361,0.6134
920263.BJ,20260602,0,0.16289592760180963,-0.1049382716049384,-0.08900523560209439,2.558190832600258,3.077493597718767,0,0,9239392.600000003,2.8369,0.5852,0.53,89217.797,999.0,2.2802
002171.SZ,20260602,0,0.5103092783505156,0.012931034482758674,-0.006762468300929858,3.282398843544154,2.7854343183065726,0,0,820441294.8,-1.4262,3.1431,0.72,1896146.2273,49.7638,2.1411
600889.SH,20260602,0,0.6636363636363642,0.05816993464052289,-0.0036923076923076614,2.4713773439926165,2.06538227415653,0,0,106603704.19999999,1.5047,0.9922,0.46,593114.1902,999.0,8.0733
600028.SH,20260602,0,0.19999999999999973,-0.052529182879377356,-0.010162601626016232,0.6870846475507949,0.7123963239658104,0,0,1602453832.0,0.4124,0.3686,1.16,46144455.5076,18.5139,0.7069
603517.SH,20260602,0,0.6847133757961783,0.05486862442040197,-0.04277699859747541,3.4109151938446076,3.205295812620108,0,0,202720161.4,5.0,2.1533,0.9,827192.6426,999.0,1.3754
002838.SZ,20260602,0,0.427570093457944,-0.11733615221987326,-0.07887479316050738,1.8785811523860234,1.6546310223128293,0,0,190580200.40000004,-1.0077,1.4295,0.98,1404909.9582,84.5855,4.2518
002638.SZ,20260602,0,0.40384615384615374,0.011111111111111072,0.06060606060606055,2.910679507194154,2.4221760195328494,0,0,304684651.20000005,0.2203,5.5659,1.26,615469.4041,999.0,3.4579
000692.SZ,20260602,0,0.9659090909090916,0.06407766990291264,0.13457556935817805,3.8682954925393176,4.222663394304594,1,1,211326781.00000003,3.9848,12.6102,2.25,291992.4708,999.0,15.7449
603918.SH,20260602,0,0.17406143344709943,-0.08515624999999993,-0.04874086108854592,2.9016323478518085,2.915215732668853,0,0,115280667.6,4.0889,3.41,1.41,427540.9129,999.0,4.3688
301303.SZ,20260602,0,0.2270916334661356,-0.026779422128259234,-0.019176136363636354,2.1121309521192098,2.2752551062243547,0,0,44359140.4,3.8346,2.8997,0.96,141138.2,16.4565,1.6682
300504.SZ,20260602,0,0.6300940438871472,0.009533898305084776,0.0031578947368420263,3.6664187579162313,2.931333549768774,0,0,220022738.6,0.263,5.592,1.06,415987.4181,999.0,2.4647
000592.SZ,20260602,0,0.025316455696202434,-0.17211538461538467,-0.11510791366906481,2.417438520934917,2.8824196248291125,0,0,1153766964.0000002,0.3497,4.0841,0.56,1648894.5986,999.0,9.3863
688569.SH,20260602,0,0.10952380952380965,-0.05683488486036259,-0.039421157684630725,1.0897268298064426,1.1416915597480783,0,0,16725695.6,0.3127,0.5254,1.32,405533.3975,23.6777,1.3939
688478.SH,20260602,0,0.5643216080402009,-0.1313524021105248,-0.044009779951100225,6.730639047586789,7.888641367079632,0,0,693199286.0000001,-5.3842,5.4621,0.69,865618.2966,999.0,5.7752
600375.SH,20260602,0,0.11570247933884271,-0.1049382716049384,-0.03547671840354771,1.6140493068366901,1.7088111008534557,0,0,90997572.39999999,2.1127,1.2637,0.85,636268.3056,146.5635,2.0533
600664.SH,20260602,0,0.1954022988505747,-0.03966005665722372,0.0,1.83908570678476,1.8794037362951048,0,0,156753926.4,0.5935,1.7286,0.94,853774.848,23.6112,1.4569
600217.SH,20260602,0,0.3333333333333333,-0.008498583569405027,-0.008498583569405027,2.1743664486235987,1.8748762487161652,0,0,45753350.6,2.3392,0.9037,0.92,580178.7856,999.0,2.0368
002726.SZ,20260602,0,0.15384615384615383,-0.03296703296703296,0.07317073170731714,3.4211123585757894,3.11150631264023,0,0,98720582.4,2.924,5.5336,1.08,189793.7515,999.0,3.1542
688060.SH,20260602,0,0.1475409836065575,-0.13842173350582154,-0.09408297438222624,2.7381848583505097,2.6416223727096195,0,0,30182621.400000002,2.3566,1.1844,1.02,240522.1491,999.0,2.7122
600198.SH,20260602,0,0.04693140794223856,-0.13347685683530663,-0.10055865921787699,2.8349476680355137,2.713193930849765,0,0,247696021.6,0.625,1.7194,0.69,1048069.5922,999.0,54.529
002048.SZ,20260602,0,0.023381294964028604,-0.12405757368060322,-0.15111258718033882,2.982163235371263,1.8366444276451552,0,0,721927173.6000001,-1.9563,2.4206,0.63,1814254.275,49.7434,1.7653
601665.SH,20260602,0,0.4905660377358501,0.02298850574712663,0.014657980456026287,1.1379903404247331,1.589534747779991,0,0,259254330.0,2.4671,0.9139,1.51,3833843.8931,6.7102,0.7579
301131.SZ,20260602,0,0.1777188328912462,-0.11819235225955971,-0.0724037055095077,2.429843735325381,2.6420478357516544,0,0,43639698.6,3.1725,2.855,0.95,148984.307,63.5514,1.8767
603308.SH,20260602,0,0.009793814432989571,-0.12957129160389003,-0.1361968193557156,3.1603038776199988,3.3338470243249017,0,0,1593540796.2,-1.7319,3.5596,1.09,4315348.6737,123.7761,8.7083
002430.SZ,20260602,0,0.016049382716049256,-0.14206896551724146,-0.07920059215396003,1.9318864477240891,1.3296627867245139,0,0,338294998.8,0.161,0.9495,0.63,2433108.6717,25.6537,2.4173
